path_id,day,ticker_source,Open,High,Low,Close,Volume
1,41,WMT,77.09281320220104,77.32323045964404,76.72158281362142,76.95157794298619,724854.3951166803
1,42,WMT,77.2487054724512,77.85219675079489,76.5427470201191,77.1454314894993,652960.392993401
1,43,WMT,80.54607462408575,80.71986107293631,80.35458433729993,80.52833250570339,1164600.9757424914
1,44,WMT,76.74032985651698,77.07959075319167,76.36814888365905,76.70726359789522,797852.6734704702
1,45,WMT,78.78150062239862,78.87903157944194,78.72371571983008,78.82121754518012,500533.63192032283
1,46,WMT,79.09519440550865,79.88964994127868,78.33326338076274,79.1274085943933,1276246.0316280206
1,47,WMT,77.56228666117916,77.7084697976368,77.40769603323456,77.55386329400974,961751.3832883133
1,48,WMT,82.85742553792865,82.95235952834426,82.51262394075891,82.6072713166884,1133027.266400815
1,49,WMT,84.71865372024524,84.8145978207173,84.52871422964138,84.6245517593927,1037695.6572510852
1,50,WMT,81.48763308706268,81.78351276875274,81.20131499527288,81.49716119862254,1247422.1687927581
1,51,WMT,81.6036708877756,82.05928851652962,81.24308718534904,81.69828673325571,1013395.4877409129
1,52,WMT,83.10001248608813,84.31364998180882,81.99338510513667,83.20561629461797,1541368.8252777061
1,53,WMT,82.9876651565904,83.29336073616017,82.41736427387715,82.72208154255381,1160375.8676754513
1,54,WMT,84.61634095737608,84.78086048621273,84.36628344539625,84.53063633876612,1147084.6861805501
1,55,WMT,84.37505781866219,84.56633694719855,84.17240613586307,84.36365942412115,1154253.045820373
1,56,WMT,86.10594834246834,86.42981244907342,85.84190438820414,86.16558561706258,600601.7498709824
1,57,WMT,89.97031280859024,90.64161150587303,89.49984407477628,90.17009806394164,944006.2301423944
1,58,WMT,88.27002519835678,88.46507459984423,88.0868048312829,88.28182973033391,913236.157028923
1,59,WMT,89.0143588058562,89.46801751685743,88.40609167472749,88.85895839270573,1075344.7979223435
1,60,WMT,87.51325671181513,87.88371804287544,87.21176357007411,87.58198811362308,621547.4909573275
1,61,WMT,87.9041712246837,88.0895648434372,87.7588039100613,87.94413144651112,1771701.1237688744
1,62,WMT,84.6888849426643,85.75275391752895,83.66291619862203,84.72633152455019,1037211.6766272709
1,63,WMT,83.22244972359938,83.5805639906021,82.84617451805805,83.20421029904918,654449.3138204463
1,64,WMT,82.438300446562,83.47510433595947,81.66702683855027,82.70136951479424,549849.6304858581
1,65,WMT,85.04593901045486,85.77325895548984,84.35899132871151,85.0859877848994,906240.5025597519
1,66,WMT,88.07092721595728,88.38661535537024,87.90614436307285,88.22155068230654,969101.045385566
1,67,WMT,84.77926853588387,85.83573935690436,83.57480879476138,84.6294121916132,777709.4904789274
1,68,WMT,82.42012082416159,83.16968024968982,81.79864356439471,82.5472444323417,1032765.173768781
1,69,WMT,84.35366250884132,84.4530342522711,84.15710952545193,84.2563666507518,798986.2690489157
1,70,WMT,79.38230531735357,80.99060330075396,77.53724522712372,79.14064717864903,1212980.2987781004
1,71,WMT,77.95476672272208,78.23906321381311,77.71952580179963,78.00367470526596,776010.1830203522
1,72,WMT,77.68066134536174,78.70259876059941,76.7533582177577,77.77417927447509,986615.3036617612
1,73,WMT,80.95572563091761,81.79535993417409,80.08542359011962,80.92473648872422,1408596.3479945285
1,74,WMT,82.7105753948541,83.13105526730479,82.29043287213155,82.7109110396172,2459809.99466104
1,75,WMT,81.70995518505318,82.70601502829136,80.87808824014354,81.8724933265423,702805.485550041
1,76,WMT,81.01170659606832,81.25204911627004,80.69694020467175,80.93706126989409,849950.0299410806
1,77,WMT,80.6356010289563,80.81041358536383,80.1371012858916,80.31121058564891,745319.3503741146
1,78,WMT,84.22547801236136,85.44736410666361,83.04769051398276,84.26896844916294,1315892.1973220871
1,79,WMT,83.11658168797777,84.21066587587232,82.05665924813098,83.15031328269812,669091.299208785
1,80,WMT,82.19651291601092,82.43657657976549,82.12855059297918,82.36847207620103,844065.6813093132
1,81,WMT,83.35130242333254,83.5123511573434,83.13718052766563,83.2981265168823,989693.0354525193
1,82,WMT,82.78492646711854,83.82877963676266,81.94987780529732,82.99164580420836,709966.5030816904
1,83,WMT,82.30484876878255,82.94553375645732,81.84759063460835,82.48726219447265,715292.4744109096
1,84,WMT,79.85649446867542,80.12823548094217,79.38132987327711,79.65237629860354,846649.9001191255
1,85,WMT,79.48877963471415,79.88496213642759,79.23713039215284,79.63285676783707,479431.5804910319
1,86,WMT,78.70729179134977,78.77670421237033,78.46799181355657,78.53725427749904,602952.1877820379
1,87,WMT,81.7339271489583,82.38439951861425,80.83663079206735,81.48512307609052,865401.3158103212
1,88,WMT,83.23161594470483,83.74589944733485,82.67444198007959,83.18845881723125,1053250.1062125901
1,89,WMT,83.22707833668845,83.26441501619372,83.09771961510688,83.13501499387694,937052.4750247094
1,90,WMT,85.2459238789448,85.74460775201872,84.41698939893678,84.91372995619605,537466.3942858565
1,91,WMT,83.98643192024548,84.41212055351787,83.59394927716627,84.01948345508848,850164.6842259156
1,92,WMT,86.7577172690592,87.6048585443697,86.01441478248731,86.86067396945087,1322406.4885731633
1,93,WMT,86.62137911912023,87.13200339743806,86.34625547774084,86.85613413580096,1214767.7778664657
1,94,WMT,88.48465556666201,88.70367459516946,88.2582742412289,88.47727500120985,972814.6079035639
1,95,WMT,85.21372526289053,85.4606352769573,84.71583032896463,84.96201099134379,733022.078887062
1,96,WMT,86.06997395976128,86.76032069932097,85.21592456686625,85.90494766990203,1247230.7950849817
1,97,WMT,81.31265108518889,82.53448498010378,80.24618080843591,81.46600338448602,816584.2860505142
1,98,WMT,76.28573894647893,76.77133910283041,75.93136313935005,76.4163565281514,664156.8477789277
1,99,WMT,75.61964503398244,75.72932518095978,75.5862874948226,75.69593398901297,755205.6503098924
1,100,WMT,73.63214851072843,73.81381941804423,73.40755568884539,73.58912043397659,1660171.4034376822
1,101,WMT,73.94869576219132,74.98381186452659,72.94436340601581,73.97906702185003,1080110.1356285135
1,102,WMT,79.44238755082579,79.67443178964562,79.17637665552382,79.40832139007921,1500407.0959201688
1,103,WMT,77.41012842220069,77.78160855187211,76.99294105584825,77.36420078536229,845550.2250246995
1,104,WMT,75.82226868669292,76.39211512881333,75.29805650136605,75.86758960836994,1388678.0739771337
1,105,WMT,76.36287511350658,77.74671708123965,74.98527967896597,76.36901095537512,810157.6543404891
1,106,WMT,77.60535597166353,77.81325977795726,77.36547932390339,77.57329724525836,946390.902448609
1,107,WMT,77.13960677371963,77.70639724382167,76.58586517415554,77.15256264141246,2387442.2174972803
1,108,WMT,76.74002754216028,76.97392974751486,76.42911925666778,76.66278603130502,1308003.6209019858
1,109,WMT,78.6809808716047,79.05924542120447,78.01027447566437,78.38712629798614,839113.2232641168
1,110,WMT,79.785118931375,79.79461398071372,79.68122985503338,79.69071366941209,970749.6570447721
1,111,WMT,77.15564603653588,77.622777229426,76.67995526553601,77.14703431964185,1120951.857693352
1,112,WMT,76.7048336332143,78.66355817936144,75.01093448990996,76.96393716394114,1527542.3799556675
1,113,WMT,77.1184161156463,77.19524860555222,76.981829154338,77.05860205194837,842655.9061339489
1,114,WMT,74.26037515015591,74.87402567962904,73.9376691764654,74.55006084743137,543643.4446680325
1,115,WMT,74.96000875629828,75.58176242227547,74.55094981453448,75.17154909872797,906762.5732866157
1,116,WMT,73.30118795782504,74.29851231438178,72.18038172391411,73.17600283146389,1005399.4346948831
1,117,WMT,75.56664889724999,76.25282168376698,74.7747843364432,75.45998860856174,1039082.6837307282
1,118,WMT,75.90567221115148,76.11829732810753,75.71586987451438,75.92843806539094,1585407.6198359847
1,119,WMT,75.89129315253437,76.33525429350635,75.70795435569327,76.15128740046842,1117216.6713382693
1,120,WMT,74.70010128759913,75.22623002090536,74.22982210997512,74.75560143859623,1329125.1449855894
1,121,WMT,74.38457635376106,74.80699709086313,74.06363547360061,74.48562024511658,680185.4530823061
1,122,WMT,70.0405584566956,70.06307680718768,69.92891619418309,69.95140588172652,1354951.3111407184
1,123,WMT,67.81599474190588,68.30765473764735,67.02101965301485,67.51046458197595,2082724.6014493625
1,124,WMT,68.32410689137586,69.3940324601479,67.22500868675297,68.29447015725793,1310643.5178380932
1,125,WMT,63.77392578844089,63.954786310011336,63.692668977750806,63.873402751897636,1092801.4120568177
1,126,WMT,65.4538559064922,65.63267313409632,65.42851181253081,65.60726963749228,1055374.6959836374
1,127,WMT,62.09684934669649,62.202427313642644,61.998249389160996,62.10381629369922,1869179.9096005044
1,128,WMT,63.58684950827882,64.2928592987286,62.90356877907998,63.609336928047355,722878.9348484514
1,129,WMT,61.80253469083448,61.96005439077612,61.78754717886118,61.945032322211134,961860.5230293898
1,130,WMT,63.50596527530287,64.25246978687957,62.74485767923924,63.49118849161077,1174770.3216210473
1,131,WMT,63.61451603042152,64.25419543156958,63.12256858198917,63.761114300927254,1297449.465534658
1,132,WMT,60.890658843179814,60.981281824109175,60.66495381965372,60.75537545962667,858074.1451252591
1,133,WMT,63.33532022446289,63.43572705371096,63.10066286909803,63.200856530193754,1113560.4429095192
1,134,WMT,66.28838322316969,66.70547276593854,65.72854064959037,66.14472629639752,907308.714053776
1,135,WMT,65.9529894007011,66.56757664609339,65.40148502819054,66.01554914381742,1043066.4625591607
1,136,WMT,65.52354868810203,66.31478189523115,64.66573752772169,65.45615694212482,954820.3807926407
1,137,WMT,65.11786182882197,65.61191423118656,64.64113780390441,65.13506426822497,670616.5356578645
1,138,WMT,63.12322659667759,63.342569883159065,62.953120873897916,63.1723318306212,992637.4823463501
1,139,WMT,65.35985029491057,65.74884899137128,65.01543335022812,65.40419835241933,1359345.0905810043
1,140,WMT,64.13596835829667,65.08607442127771,63.354829321122835,64.30290222604819,712869.858383258
1,141,WMT,64.02172604511217,64.74029092473454,63.48984380293439,64.2068705318257,919079.9974279006
1,142,WMT,62.72939560588136,62.97728716449211,62.382322883553044,62.62982094694256,1261968.776538777
1,143,WMT,61.39064247402926,61.65643161722916,61.14843060694114,61.414127093454454,687665.4750909219
1,144,WMT,59.02410884848365,59.248610926236125,58.77416088596685,58.99856580909001,1066010.7585358485
1,145,WMT,61.51175660819485,62.018091101271075,60.88332493180446,61.38864603929502,690012.5889972606
1,146,WMT,60.88720997829327,61.2159171965509,60.770326020782484,61.09862738527831,1487535.4279924731
1,147,WMT,62.89474501449306,63.54600371449403,62.3430648767045,62.99345771996428,2246756.1922798157
1,148,WMT,63.04943072583166,63.509270476067755,62.56764655117017,63.02732507781478,2029499.7811979956
1,149,WMT,61.71942438088441,62.14115836627924,61.24964022849453,61.67104362413475,926155.4024272739
1,150,WMT,61.0008956761147,61.14686924963192,60.90101856284743,61.04691678574024,1295724.1072495815
1,151,WMT,60.10982094626269,60.44755742249202,59.64917862950313,59.986220637974526,1043258.7262860246
1,152,WMT,60.03358531480855,60.357983308078936,59.684067585346014,60.00832910394009,1036383.307791486
1,153,WMT,59.166447462438896,59.43361170472366,59.04333971964981,59.310204845666526,1718952.289692524
1,154,WMT,58.65020140502902,59.19334853948315,58.2171418224793,58.75948205378564,630203.2757846535
1,155,WMT,56.3600323336522,56.392885994654414,56.236511897041325,56.26931267530416,1446798.391184373
1,156,WMT,54.91472495380641,55.06904749484016,54.70962677333827,54.863806221455334,983004.4830116677
1,157,WMT,57.58553802270613,58.228186154098005,57.16362821304999,57.804670832274255,1637202.8676816563
1,158,WMT,56.754840694771644,57.0420442451019,56.31563782911652,56.602068286304984,1067726.5614100555
1,159,WMT,54.82567193902962,55.01829561948437,54.56774324122628,54.76013667106909,790226.8695647416
1,160,WMT,55.500485369923005,56.038279259093805,54.81522217893974,55.351573124047604,1101859.4170556495
1,161,WMT,57.82263970778283,58.903355939095924,56.78710867579567,57.86702993377711,1293806.2861141805
1,162,WMT,55.250463035548705,56.16724045407417,54.36689380106337,55.28314851119671,1012595.9550611787
1,163,WMT,54.80411057363734,54.955500284291084,54.77639152626257,54.927718717883145,1186269.3667009824
1,164,WMT,54.12531433202352,54.220078970528405,53.75710060282706,53.851385636656886,833112.7336189114
1,165,WMT,50.933870249148534,51.576805687298844,50.30903037285143,50.951746510933866,473852.4155845456
1,166,WMT,52.31692450516978,52.369004876082705,52.09916294814148,52.151078222654164,1370270.6215634304
1,167,WMT,52.051294279186706,52.525811295215554,51.64473238913577,52.11872273544393,1277245.6298145135
1,168,WMT,52.25940830098723,52.308271097522,52.193439831163815,52.24228661884394,1053230.8444405224
1,169,WMT,50.85466046201575,51.20924594437867,50.670966601480835,51.02493702205027,1024232.6486644648
1,170,WMT,51.72756946854851,52.11057620606409,51.3844503129044,51.76719421169489,1437209.6910966062
1,171,WMT,51.001532195101525,51.673214679611505,50.23092258916218,50.90128483101121,852154.5653156076
1,172,WMT,50.55194659269216,51.2611535416468,49.97091080318909,50.67866131390458,780916.5985479582
1,173,WMT,49.05098488258732,49.312104576654264,48.68534961830894,48.945909952893885,936137.9280588432
1,174,WMT,47.14389178156187,47.429914344879336,46.826275383137116,47.1121050962492,1516164.8417810085
1,175,WMT,49.039454949842444,49.19752005831335,48.98400227489345,49.14195148266921,615395.8765886549
1,176,WMT,48.320475330629,48.45122445541183,48.23830783732614,48.368974490767606,1517615.7190426227
1,177,WMT,48.77633831622299,49.06295928445026,48.53474291634998,48.82114196640635,799524.1834308356
1,178,WMT,48.77012446678428,48.90563378557654,48.63945845736404,48.77495483452689,680273.5890405464
1,179,WMT,48.056034134430206,48.29952776746613,47.86430374462483,48.10759167721225,1554294.3410264158
1,180,WMT,47.27132885331942,47.686759635861236,46.934734191174414,47.34960759134476,966657.0179285994
1,181,WMT,48.274954998266125,48.44415082310166,48.13526117177134,48.30437187263846,634395.927879895
1,182,WMT,47.75473189623573,48.245080506920246,47.363366362274654,47.85291036850018,882005.8673530498
1,183,WMT,47.50812087460929,48.062060848106675,47.077975804874555,47.63080497958807,1385232.9920674427
1,184,WMT,47.665176495197684,47.68009780743923,47.6548490804307,47.66976939754728,1517745.4352055928
1,185,WMT,49.56264932391878,49.855785625934516,49.18259221831882,49.475211372074554,861151.7524661564
1,186,WMT,50.3986759790113,50.695576405823054,50.256603402412686,50.55306860037964,1152821.326975221
1,187,WMT,51.17234467319991,51.2631156031154,51.08121534074633,51.17198563378771,1283935.0518769205
1,188,WMT,50.2122633670087,50.55934085626296,49.930865892962196,50.27757735230167,798021.8724675665
1,189,WMT,48.04772503084733,48.75624938519523,47.434391524137595,48.141716074409246,1132313.2071907052
1,190,WMT,49.69384783396782,50.10618982809771,49.19746020262193,49.609098980706435,988904.741333698
1,191,WMT,51.09547550504825,51.30317202064967,50.94091894656635,51.14845520609457,828939.1372045586
1,192,WMT,51.08111192220832,52.11593590352731,49.89654354032488,50.92827120614979,841767.2085411251
1,193,WMT,51.730319325040476,52.20718288537661,51.33481873077743,51.81106495595254,1023739.4681936788
1,194,WMT,53.14944621311063,53.19683497331327,53.06102521185178,53.10837735450841,1010503.4989370666
1,195,WMT,54.498750129037916,54.83409487926687,54.18832543036762,54.5235290400025,820434.2681020403
1,196,WMT,56.05105350097091,57.05960874860307,55.12848178242065,56.13564470207848,861499.5133164715
1,197,WMT,55.40742083044809,55.511030015387334,55.23884849048537,55.34233596989758,1476490.5669924433
1,198,WMT,58.035981357100425,58.2241472807258,57.86586009304411,58.05397327683368,1077711.1614640055
1,199,WMT,55.892677858436926,56.43458801878824,55.28403162463328,55.82528840730313,1363129.321565852
1,200,WMT,57.36256482471546,57.59478944827683,57.13578743234397,57.367990605601555,1522932.543658629
1,201,WMT,58.147917256861085,58.587302296825285,57.83562425872122,58.2743303761395,1228869.6841057919
1,202,WMT,59.894924843579936,60.150722207004826,59.65140530431006,59.90715295095042,2214020.7572271586
1,203,WMT,63.57376117205752,64.55239181511418,62.588626585685155,63.56715554418304,749119.7629501732
1,204,WMT,66.74552683328714,67.65838714306084,65.7065910567482,66.61770315707324,1327029.9934964844
1,205,WMT,64.1488355112824,64.5561791941087,63.85839637835142,64.26521315183098,894625.2257698245
1,206,WMT,60.938762372490594,61.27718043468028,60.60516416576448,60.943555986185046,1914629.5207745512
1,207,WMT,62.32432235901049,63.553590367259964,61.31354107815062,62.539322200274235,1813310.2502684458
1,208,WMT,60.657689808644975,60.96714583138008,60.269652081431836,60.578705149843316,504607.7351094305
1,209,WMT,60.431321311971665,60.656218769573734,60.337479404739454,60.562173665817205,712408.9354665917
1,210,WMT,61.96839610014741,62.40856144354414,61.753288574956386,62.19267538984513,1261762.4567385633
1,211,WMT,59.05456536984886,59.38401677194192,58.73214661825579,59.061559832851984,1318445.67450007
1,212,WMT,55.392894225203726,55.54413533568976,55.119628355504,55.27053538547199,1294076.7100463326
1,213,WMT,55.56069424437435,56.48404056604207,54.809299504967356,55.73035140785795,975502.1988363509
1,214,WMT,55.693567925247095,55.97915608703174,55.529661948623634,55.814893050985376,1172680.6577774487
1,215,WMT,55.30868334046981,55.7194912325402,54.9806437111368,55.39096359333206,1256785.7914107882
1,216,WMT,55.33961454993373,55.611280783959174,55.19343203938949,55.46476767483471,973113.1202168249
1,217,WMT,54.029001509435595,54.290290015667864,53.72692654107104,53.98801684222502,1432692.711887075
1,218,WMT,51.39775974727782,51.62149672925402,51.257310535218124,51.48082054575129,453470.96433984046
1,219,WMT,51.143477182418025,52.163632014933036,50.198541723376046,51.217332001864605,1248356.3073076834
1,220,WMT,49.73736479555724,50.2215867411894,49.19571710493224,49.679374481394575,696339.176843516
1,221,WMT,47.107481177453174,47.27433611520314,47.01200520347937,47.17871576518811,1398691.6064071343
1,222,WMT,47.98333070705997,48.40995981410172,47.515556221550796,47.9418162151872,923079.8390460977
1,223,WMT,47.76194874931251,48.61278938529521,47.00545991725549,47.8548294406156,732658.5251786959
1,224,WMT,48.35985430289047,48.48599622674552,48.35111350196741,48.47723420999344,1139814.756449797
1,225,WMT,46.82331828448946,47.6731692083944,46.14814991253164,46.99551780713376,726899.7370407229
1,226,WMT,46.20858190412179,46.53902385403205,45.70768036701633,46.03689456448436,726534.8959606662
1,227,WMT,44.58749855176202,45.04684544579767,44.15699573740924,44.61606679828695,577785.2468548691
1,228,WMT,43.41361546426114,43.58792100641122,43.21822004605973,43.39244057107411,990695.8398848855
1,229,WMT,43.662766795924725,43.69330123151396,43.634945587188234,43.665478295054086,1189922.5638269302
1,230,WMT,42.6204490956238,43.30312205957635,41.92436139692019,42.60681599267163,1430550.1565523052
1,231,WMT,43.09670095921023,43.21477747058942,42.97435374695631,43.09241852530619,951605.47069483
1,232,WMT,43.727737245009315,44.25609307605841,43.03482802587391,43.56117126462958,1443036.1377395096
1,233,WMT,46.33940650870755,46.546260230417495,46.22916867035188,46.435793095879234,1006306.141809814
1,234,WMT,44.309748629794946,44.48691861179269,44.2709364288351,44.447985325280094,967876.3201169763
1,235,WMT,45.62153283630953,45.82865924945107,45.50706613329099,45.713960640458524,1222315.525691045
1,236,WMT,45.46912457980955,45.61730347699764,45.44255494932727,45.59066282631585,1448368.0960602695
1,237,WMT,45.64402746194974,45.84112860253705,45.3790827518242,45.57588965810306,887362.1806847462
1,238,WMT,43.61804682441163,43.83176528918778,43.33317082132111,43.54653891367081,918221.5591138635
1,239,WMT,42.84250236049227,43.50280981956229,42.2657544033088,42.92495192216419,945264.0319303018
1,240,WMT,43.82475024178041,43.95720705730181,43.814362964391556,43.94679085402781,1029392.8829698205
1,241,WMT,43.806840834634755,44.48517203006845,43.16006482250493,43.83793690713804,729684.6143273453
1,242,WMT,44.07763916733802,44.7760035413742,43.2587506451295,43.95517469693356,1433045.8168623063
1,243,WMT,43.31471030728608,44.020281349398594,42.85667713709874,43.559657970163066,869233.6034673377
1,244,WMT,45.225814071327875,45.48117768709874,44.92311010458029,45.17820489931256,1175690.0006913233
1,245,WMT,45.05593637576832,45.39733979363279,44.81210081232816,45.15297905066659,749075.5743071991
1,246,WMT,42.22228731735024,42.709617223809445,41.64820833597142,42.134525292587405,1133807.4384043869
1,247,WMT,41.142070110767655,41.24937533133604,41.12359648052801,41.23086183179914,1146894.1567019192
1,248,WMT,38.73419325764588,38.77766515822476,38.71285055919882,38.75631027321194,863088.1129313419
1,249,WMT,34.882600409161846,35.06935999815633,34.801330331815805,34.987844720818075,2028529.8148780882
1,250,WMT,34.3453600458897,34.43787138671559,34.3200923296314,34.41255423601468,1138673.4977494099
2,0,WMT,132.00433438936417,134.8614429293104,128.62445662080472,131.47,1026303.0140672751
2,1,WMT,130.4149848212003,131.8104773511089,129.13844699529199,130.53278645037713,799196.2967683214
2,2,WMT,129.7400746537865,131.28428744378903,128.5192008774428,130.06039936335407,1322150.8221878638
2,3,WMT,130.99488794179788,132.77426404277625,129.15410326247314,130.93263373001983,1878440.3381492079
2,4,WMT,131.30129355517056,131.7436503208106,130.74757546076162,131.1895557795313,1185477.7238053738
2,5,WMT,131.24239298518444,132.2321486490804,130.4389664955404,131.42758844846404,653115.8132417895
2,6,WMT,131.31785093107325,132.66216171729252,129.7682263797959,131.11041361449367,1138658.688514523
2,7,WMT,128.18443725702474,128.99747322977692,127.49706598786165,128.30943169527197,1618434.495757595
2,8,WMT,127.86158575255769,128.525579928248,127.43461834878015,128.0978236566959,841445.248062415
2,9,WMT,124.76042763089158,125.64673063494068,123.8298869527477,124.71587344208027,762788.344628563
2,10,WMT,125.64415989652183,126.33896912682413,124.75688488457598,125.45062386520598,1427260.3520456161
2,11,WMT,124.2985951653766,125.08508432830092,123.67057626907012,124.45626878571788,1050208.4929535068
2,12,WMT,123.56803177810481,123.71262443865005,123.34185220888259,123.48634928897509,679845.4840715898
2,13,WMT,123.26916384686533,123.43994463644829,123.12146210510143,123.29221527434625,875542.740066411
2,14,WMT,124.56542870389733,125.02685210352769,123.40493458476108,123.86375881293694,767603.5639831392
2,15,WMT,121.62142700059427,123.20759589673908,120.20973431817102,121.79390125911222,1109261.0053983424
2,16,WMT,119.61257081837313,121.55199336779584,117.34783910045952,119.28190008740017,1039135.980339784
2,17,WMT,117.8182710909621,118.94625391272852,116.7027404071932,117.83060643506411,1495792.9462660623
2,18,WMT,114.94581040346269,115.65888439158829,114.26205500255314,114.97495562029361,1281950.5236966796
2,19,WMT,113.88237522946099,114.21630604218063,113.38467473043113,113.71812391837177,578546.1860660496
2,20,WMT,116.36637681131464,116.45137701920729,116.07365345380136,116.15850181871264,1153091.6034036104
2,21,WMT,115.05008730826248,115.56658527376905,114.24372506221864,114.75891586262168,1368788.8693603938
2,22,WMT,115.91850525205967,116.3093267982708,115.45177190971305,115.8423366519739,1172991.9928831984
2,23,WMT,113.85639424809756,115.56270954131017,112.28876254029542,113.99319430203319,1434076.2027345733
2,24,WMT,114.4366777131134,115.25565978923753,113.7415625414372,114.55979676362463,825016.4549647609
2,25,WMT,114.3515631313843,117.08524939344434,111.50416202009352,114.23506323794872,716919.9147357716
2,26,WMT,114.4177398025604,116.15074745765884,112.55389107509332,114.2848864914821,1384756.772695596
2,27,WMT,115.56648399260418,116.50920845290973,114.30370748020937,115.24379966864295,688725.4006964938
2,28,WMT,118.06117355611754,118.41866465508376,117.60522205082026,117.96241410460684,469616.84673072485
2,29,WMT,118.6441974706162,118.752795085985,118.28453076225613,118.39289835807952,1431689.163855634
2,30,WMT,119.0803743827687,120.42075807144313,117.38336267558729,118.71968641507952,776107.1224094806
2,31,WMT,117.45098299243823,118.59128763185639,116.27234854388576,117.41227739958566,898415.0080810975
2,32,WMT,118.0678398120582,118.57745283713868,117.91001145333203,118.41915485453663,613059.814042333
2,33,WMT,117.914683060754,119.61328509783763,116.49786300672403,118.19311945312931,628804.6420799053
2,34,WMT,119.2373699611159,119.77407984577614,119.04458836944549,119.58074309242436,667106.1537425016
2,35,WMT,120.0386735942168,120.45089891507712,119.2462610878753,119.65717630727575,881414.3479585788
2,36,WMT,122.24880033529813,122.57174168285678,122.1334197440578,122.45616537680351,1138258.7434119678
2,37,WMT,119.87194376104374,120.30996097215245,119.14004136847817,119.57698077220597,447430.56043718266
